latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,confidence_score,is_daytime,hotspot_strength,event_date,brightness,hotspot_score,recent_fire_score,temp_c,humidity,wind_kph,seasonal_dryness,month,day_of_year,fire_occurred,fire_intensity_score
9.913211821901474,76.33986930810227,341.87,0.563792098123558,0.4874635325677938,2026-05-01,0752,N,VIIRS,n,2.0NRT,291.29,4.00860059698737,D,0.65,1,32.4655,2026-05-02,348.8010329960685,0.2564143633962485,0.3613865256580977,37.850230156875,47.35564894200643,17.215812162497315,1.0,5,122,1,0.4738024212257411
10.043299484821404,76.28843393635081,341.59,0.5210157054556831,0.5031970276315633,2026-05-01,0752,N,VIIRS,n,2.0NRT,289.96,4.155826736625897,D,0.65,1,32.6485,2026-05-21,341.59623931204055,0.2479284561306063,0.18574925160941086,38.05396342251952,45.70154254952888,14.714044444496025,1.0,5,141,1,0.4172925807415961
9.860669115986893,76.30643182664375,332.95,0.5404510478761348,0.5120158991983457,2026-05-01,0752,N,VIIRS,n,2.0NRT,289.58,3.632451907188955,D,0.65,1,31.127499999999998,2026-05-11,344.2376685166414,0.24009690771050432,0.1653504881949978,37.48490982206132,43.26487217449842,16.27330970561634,1.0,5,131,1,0.4076487549282263
10.170378047900996,77.7146941754825,333.37,0.42587347880185294,0.452568998231677,2026-05-01,0752,N,VIIRS,n,2.0NRT,300.32,3.8029918676941987,D,0.65,1,31.258000000000003,2026-05-12,341.9549205121366,0.5015837223742579,0.4535501658229692,39.06213342834653,35.17121784003219,13.173323984766506,1.0,5,132,1,0.6117777248153068
10.229522714557351,77.88303288127045,332.9,0.4288892553677526,0.4758460281712106,2026-05-01,0752,N,VIIRS,n,2.0NRT,298.71,2.3272876053881992,D,0.65,1,29.649999999999995,2026-05-10,331.6456649097398,0.4812880676423118,0.531017847758011,38.428561661675964,41.14323969753979,13.056802634555725,1.0,5,130,1,0.6258849847664436
10.25978556319515,77.68009293245429,339.33,0.413626353626503,0.45919833539501553,2026-05-01,0752,N,VIIRS,n,2.0NRT,300.23,5.1550337007709,D,0.65,1,33.4045,2026-05-13,339.95827664343545,0.4759835979881973,0.518497112078836,37.495869215394336,38.90259270074216,14.831577158119147,1.0,5,133,1,0.6197417527183395
10.2804958605855,77.79007424426155,331.86,0.4142660682245289,0.47235686911513153,2026-05-01,0752,N,VIIRS,n,2.0NRT,296.69,2.224227782018276,D,0.65,1,28.984,2026-05-02,331.4838031098352,0.47612918135523835,0.4285745122495524,38.078745862612706,42.45477664489748,14.197433203630352,1.0,5,122,1,0.592830485284723
10.326064306463996,77.7977350975339,351.15,0.4106791729228128,0.4761927137765338,2026-05-01,0752,N,VIIRS,n,2.0NRT,303.55,7.06801287890028,D,0.65,1,34.832499999999996,2026-04-16,347.4477198248801,0.4500334922172071,0.46362944805497386,36.29913812306972,44.146114771762065,14.97054318444548,1.0,4,106,1,0.5916039059142353
10.44584924494261,79.5546101109012,335.23,0.5000399347918024,0.41019645079904343,2026-05-01,0752,N,VIIRS,n,2.0NRT,302.51,3.2872033351871024,D,0.65,1,30.442,2026-05-15,331.49788519863915,0.21645993764090307,0.27190536427503587,37.67462819366819,51.408482691660026,14.702042974167973,1.0,5,135,1,0.42897858122091714
10.441665374513482,79.5156965676274,330.7,0.5063230638977488,0.4267916419987253,2026-05-01,0752,N,VIIRS,l,2.0NRT,304.01,3.0096357987396334,D,0.35,1,19.165,2026-04-29,342.66064112830156,0.2295046785965621,0.36510796110480515,36.62896156434813,45.740588218004454,14.136236314405556,1.0,4,119,1,0.4628094936998945
10.710668311688002,79.28322534716393,333.55,0.5257713524459047,0.41357208156201625,2026-05-01,0752,N,VIIRS,n,2.0NRT,289.72,5.103405266674165,D,0.65,1,31.285000000000004,2026-05-01,335.6427734964587,0.3701373656529618,0.39481215049485296,36.9635798312009,40.04253710583473,14.227638615944738,1.0,5,121,1,0.5350054596922886
10.637998697258286,79.29606662317052,330.49,0.5270007141057497,0.4243612462521826,2026-05-01,0752,N,VIIRS,n,2.0NRT,289.86,7.220866730452596,D,0.65,1,31.4185,2026-04-26,331.4812020937824,0.342026296855673,0.28583123220491713,36.35680455381264,45.441062189788646,14.748427032780377,1.0,4,116,1,0.48966120324652795
11.031191957366346,77.05063486131993,344.45,0.45594330124293625,0.4625077673928016,2026-05-01,0752,N,VIIRS,n,2.0NRT,306.3,10.880077383799668,D,0.65,1,35.6575,2026-04-18,352.64141454123535,0.1604630326361256,0.15202764085603115,36.41441882074988,50.07058458390606,15.082232965389409,1.0,4,108,1,0.36781665694306587
11.059119895019757,79.76895505410374,342.3,0.47562158925257747,0.39995267834125947,2026-05-01,0752,N,VIIRS,n,2.0NRT,297.54,8.91684764984964,D,0.65,1,37.3825,2026-05-18,346.81137157416407,0.1705417906389411,0.17589210517275827,36.399378939817545,51.29056760867023,14.044573982637237,1.0,5,138,1,0.379511437339351
11.658338339979887,78.69462115637616,332.16,0.524751940441636,0.4213192637221923,2026-05-01,0752,N,VIIRS,n,2.0NRT,289.75,3.5968919262178756,D,0.65,1,30.596500000000006,2026-05-13,344.1736954816958,0.3940233919657312,0.3359784028367583,36.58565566891738,45.37241085309119,13.440813030843088,1.0,5,133,1,0.5281040472356066
11.873411252083763,77.80994759653629,333.71,0.4035322499363604,0.4226191074994271,2026-05-01,0752,N,VIIRS,l,2.0NRT,306.79,1.6404038215499641,D,0.35,1,18.633999999999997,2026-05-07,342.6594646919502,0.17274831345463884,0.13290458836377628,35.52272634610469,48.240697223972816,13.809029233302406,1.0,5,127,1,0.36760811756372036
11.921859801524938,78.59201436979762,337.7,0.5301202092111309,0.4157392052814647,2026-05-01,0752,N,VIIRS,n,2.0NRT,300.13,4.205791336571871,D,0.65,1,31.779999999999998,2026-04-27,340.6589861082914,0.23551253885709136,0.3377346178707944,36.03158855598558,51.97337576651418,15.940903154949961,1.0,4,117,1,0.45730102784692944
12.371423974784744,78.44707115424055,341.38,0.524483290885255,0.4479455199197221,2026-05-01,0754,N,VIIRS,n,2.0NRT,310.32,6.158511845357218,D,0.65,1,33.0295,2026-05-14,342.26129582341304,0.25587854269132615,0.3626738841421807,36.186767410471084,40.66044405280007,14.91379666178554,1.0,5,134,1,0.47394750945375097
12.340842314756442,77.66831638794872,342.49,0.4066544018104312,0.4558874508164134,2026-05-01,0754,N,VIIRS,n,2.0NRT,304.95,2.449875181288911,D,0.65,1,30.8935,2026-05-03,355.91488626926787,0.4026087362515374,0.42242264368293664,36.524695494202426,40.61843446638342,12.91193301186637,1.0,5,123,1,0.5579007244180728
12.44152777837537,77.90864941295014,342.97,0.38899117432851665,0.42581028962722656,2026-05-01,0754,N,VIIRS,n,2.0NRT,303.77,5.576498373963145,D,0.65,1,34.355500000000006,2026-04-29,350.88081368853017,0.3845595304335325,0.3377944055305854,36.264397216894174,40.32055290294501,13.09365753949722,1.0,4,119,1,0.5243901103542652
12.492351327577714,77.87412531717231,333.86,0.3792981218599642,0.43290964796682263,2026-05-01,0754,N,VIIRS,l,2.0NRT,305.33,5.70565391936543,D,0.35,1,21.559,2026-04-29,346.2367509513329,0.4024655950401495,0.5102229020533569,37.531200105878845,41.912695773118415,11.885657580386454,1.0,4,119,1,0.5841763883840743
12.427235742219583,77.75981782977219,335.55,0.4028983173248847,0.42643053242515877,2026-05-01,0754,N,VIIRS,l,2.0NRT,306.06,3.203707801794312,D,0.35,1,19.7575,2026-04-20,331.2243291951107,0.4178145256317643,0.4828369440139245,35.41094231513815,39.15479061373318,12.99451309408295,1.0,4,110,1,0.5828676197384712
12.734884266629019,77.87594012191948,330.2,0.3925651041168449,0.4190922177991372,2026-05-01,0754,N,VIIRS,l,2.0NRT,300.57,1.4415925514585197,D,0.35,1,18.0625,2026-04-14,340.4467732521278,0.3571512133563638,0.3871171553044913,34.594308022269395,48.421730808573365,13.702534074957159,1.0,4,104,1,0.526853192601711
12.737985184125334,77.43592677509547,333.38,0.41828208942552525,0.46923572063268126,2026-05-01,0754,N,VIIRS,l,2.0NRT,303.96,8.636317060303721,D,0.35,1,22.252,2026-05-03,339.45566148669934,0.33042764175528894,0.36237264596116353,35.10918062533933,43.49297907015564,15.554059044165045,1.0,5,123,1,0.5074042325782291
12.782706230740446,77.95577509384164,335.49,0.578433063485469,0.4277729151150455,2026-05-01,0754,N,VIIRS,n,2.0NRT,304.24,1.9005862758675733,D,0.65,1,29.8285,2026-05-17,331.2344102318788,0.31815225351434984,0.406366431668693,36.38226447662443,38.33306139458917,12.417560258913465,1.0,5,137,1,0.5150784435820653
12.812978347420117,78.50221020970419,332.28,0.5482313850521356,0.41191647304167295,2026-05-01,0754,N,VIIRS,l,2.0NRT,304.54,5.088791365054905,D,0.35,1,19.911999999999995,2026-04-13,337.3623820937863,0.30049519584890494,0.3131806684261883,35.454467504999926,43.711551985728946,12.242866194785837,1.0,4,103,1,0.4791770386598637
12.760971224808767,78.84331295069231,331.26,0.5006269217430263,0.4140375648538672,2026-05-01,0754,N,VIIRS,l,2.0NRT,303.56,1.9100918354595169,D,0.35,1,18.6415,2026-05-16,338.2713769142898,0.3976177697105958,0.3956726220066143,36.15894211285842,43.285783325582436,11.25726404966308,1.0,5,136,1,0.5476297829717525
12.90110807365499,79.96984291943973,339.87,0.462934449989368,0.37078526379542764,2026-05-01,0754,N,VIIRS,n,2.0NRT,305.49,3.140269692677362,D,0.65,1,30.538,2026-05-14,333.32347883117757,1.0,1.0,37.80210189422323,33.8189390039173,15.45211446477136,1.0,5,134,1,1.0
12.89220183618581,78.58879641060553,331.38,0.532604652330783,0.41067692847723414,2026-05-01,0754,N,VIIRS,l,2.0NRT,304.2,1.3530413987274739,D,0.35,1,17.7145,2026-04-22,333.78551317170707,0.2984400644055796,0.24585622270895538,34.44834025662094,53.302110259420736,12.046898520826417,1.0,4,112,1,0.4580548957951974
12.969974588310937,79.67356716777957,338.47,0.45684523697827495,0.3979183051622568,2026-05-01,0754,N,VIIRS,n,2.0NRT,307.47,7.047655815575531,D,0.65,1,32.3305,2026-05-06,348.4629783532772,0.9770509333853024,0.988540927935868,38.560672804270524,42.24174233293931,14.58625720715915,1.0,5,126,1,0.9862351984041464
13.005652266123413,79.65868885605279,343.74,0.4657965741232887,0.3952170211497013,2026-05-01,0754,N,VIIRS,l,2.0NRT,306.39,11.290943444603512,D,0.35,1,25.441,2026-04-17,342.95680268230666,0.9205479855480639,0.8536320843484608,37.62313148296915,36.472643181754684,14.131396285681928,1.0,4,107,1,0.920336218801167
13.003957182322095,79.87423495525618,347.43,0.4535902373847117,0.4087904319541589,2026-05-01,0754,N,VIIRS,n,2.0NRT,306.4,11.167360505459499,D,0.65,1,36.4945,2026-05-12,350.0402016035563,1.0,0.9201820452981972,38.693746250113385,27.344779608826816,15.374495849503665,1.0,5,132,1,0.9760546135894592
12.889836957628097,78.74933660045484,308.44,0.38048409129505684,0.36433287754768956,2026-05-01,2025,N,VIIRS,n,2.0NRT,291.63,1.1665562348060672,N,0.65,0,24.758499999999998,2026-05-09,310.4568421611692,0.33776787184863266,0.3872706043704448,35.31465775177025,36.00132268234823,11.57816458127078,1.0,5,129,1,0.5181767236430181
9.95700601608434,76.38190365507022,303.83,0.4094682275392888,0.3691677173242261,2026-05-01,2027,N,VIIRS,n,2.0NRT,284.43,0.5051910959353759,N,0.65,0,23.624499999999998,2026-04-25,303.2574759605183,0.2640555375723351,0.32629016485255447,37.118840596729164,47.3582854861229,14.55818329736916,1.0,4,115,1,0.4667120413633171
10.45182911815691,77.30496688752048,314.87,0.4050697125822247,0.36941157227462423,2026-05-01,2027,N,VIIRS,n,2.0NRT,292.96,1.5541602645890722,N,0.65,0,26.3305,2026-04-13,325.92398797845897,0.2994509046129631,0.3476401620464163,36.2563999291467,44.460890268441815,16.676012456045207,1.0,4,103,1,0.48904495568975825
11.176579725236552,79.20234110045696,318.21,0.40642123069451247,0.37451980339070595,2026-05-01,2027,N,VIIRS,n,2.0NRT,294.78,1.5906779206711752,N,0.65,0,26.554,2026-05-20,326.76273450087973,0.6930287520674059,0.5637674147885048,38.59791557666803,34.91668440059216,12.775569030067896,1.0,5,140,1,0.7309931628668841
11.288846589622938,78.88765680225696,307.42,0.3901416840821409,0.3679450540818607,2026-05-01,2027,N,VIIRS,n,2.0NRT,293.87,0.5823736351445702,N,0.65,0,24.260500000000004,2026-04-29,303.31142535850546,0.7544901869106604,0.8683082698848102,38.73661408215336,34.42399534232416,12.572854332612103,1.0,4,119,1,0.8500130650752402
11.352772126930384,76.4467791086731,304.64,0.40081100458962277,0.38713881527132704,2026-05-01,2027,N,VIIRS,n,2.0NRT,289.76,0.734549048439352,N,0.65,0,23.866,2026-05-17,316.7713982898183,0.0659671163859181,0.11083474623958564,36.07090173387635,47.91263446913995,17.90503018756695,1.0,5,137,1,0.31293562624553883
11.362521027135191,79.30004287562824,314.44,0.4016949460197896,0.37015218614657436,2026-05-01,2027,N,VIIRS,n,2.0NRT,292.18,1.1309517430680587,N,0.65,0,25.711000000000002,2026-05-08,324.73853933859965,0.6345982894760592,0.6231288629370765,38.37844638560332,41.944491302545515,17.612022265455266,1.0,5,128,1,0.7225078891453496
11.740362722067896,77.89509764139983,309.78,0.37294912628627963,0.3732048517774294,2026-05-01,2027,N,VIIRS,n,2.0NRT,294.4,2.7302647067203476,N,0.65,0,26.226999999999997,2026-05-12,308.8613493528913,0.13282449820686884,0.14467451126081599,35.87740159931698,47.94882621781426,12.106208774984221,1.0,5,132,1,0.35317337757133577
12.63863419587064,77.80200146932958,307.63,0.4031579121314577,0.3461077465626109,2026-05-01,2027,N,VIIRS,n,2.0NRT,290.62,0.423550522140123,N,0.65,0,24.1645,2026-05-12,316.9246696880657,0.4053352616039996,0.4664321923926841,36.48857507927908,41.634661457126256,13.141364970510963,1.0,5,132,1,0.572330525439605
12.652536466124797,77.07570899710328,312.68,0.39976566586069695,0.3785992996107702,2026-05-01,2027,N,VIIRS,n,2.0NRT,293.79,1.1247966356521242,N,0.65,0,25.5445,2026-04-18,308.4229155535326,0.22705366095861196,0.24981519873027036,35.187887036440785,44.28502107330755,15.215280288865134,1.0,4,108,1,0.4271187070504565
12.848368621217244,77.56181021841593,306.37,0.37501841224907545,0.35784319318298524,2026-05-01,2027,N,VIIRS,n,2.0NRT,291.18,0.5546601054665301,N,0.65,0,24.1855,2026-04-25,318.60834297652355,0.2979483000844326,0.25832033257998344,34.151939058034635,39.72170313301955,15.885753804327194,1.0,4,115,1,0.46157283481198974
9.695085980845024,78.55657373029196,334.04,0.3924544250299907,0.6132393319470878,2026-05-02,0733,N,VIIRS,n,2.0NRT,287.52,4.724886364437831,D,0.65,1,31.148500000000002,2026-05-01,340.7011197549417,0.3592186138881213,0.43437036794842687,37.48515471551777,42.18387589014142,12.095627583103623,1.0,5,121,1,0.5419594866341826
9.581811522025701,78.46436094348313,334.2,0.424021721652618,0.6194002469784238,2026-05-02,0733,N,VIIRS,n,2.0NRT,289.8,3.219261366439369,D,0.65,1,30.205,2026-05-02,340.552306811985,0.37218158683943436,0.3991579526753327,37.53372094788631,43.39852939687486,12.72935179598906,1.0,5,122,1,0.5372290998803453
9.870986089792696,77.65457571552938,331.46,0.4491116920946232,0.6700681674691564,2026-05-02,0733,N,VIIRS,n,2.0NRT,289.33,2.0054995979875465,D,0.65,1,29.0965,2026-04-13,326.6294490019696,0.38138354482596853,0.5040776296777876,36.40128609707634,52.19530573639946,14.586654266785317,1.0,4,103,1,0.5728458840750221
10.005356762399309,77.65825795292783,338.94,0.4401275146260145,0.6605284191301924,2026-05-02,0733,N,VIIRS,n,2.0NRT,287.8,3.527500627949828,D,0.65,1,31.216,2026-05-04,350.40363001332133,0.44908531150226705,0.5498034777827805,37.75568008911203,42.41866048481694,14.318293621654378,1.0,5,124,1,0.6170294335108544
10.244309370949265,79.02389971186489,331.09,0.36386281149855715,0.5677172382382984,2026-05-02,0733,N,VIIRS,n,2.0NRT,287.54,1.9337535722731647,D,0.65,1,28.853499999999997,2026-04-18,325.04428673095805,0.1664843882062137,0.221121234714527,37.14490163333078,52.70205300545905,13.53944741306358,1.0,4,108,1,0.3912543451071543
10.75101845615626,76.7662838810795,332.94,0.4836497222595797,0.6754277308309025,2026-05-02,0733,N,VIIRS,n,2.0NRT,290.49,4.177950812227057,D,0.65,1,30.8785,2026-05-12,331.0920776186532,0.16032307532525047,0.18603690018132468,35.95291463187826,45.06351425502082,15.258836701014854,1.0,5,132,1,0.3779564539507601
10.938667684686962,78.90572308577035,333.7,0.3533001613128716,0.5842490616623104,2026-05-02,0733,N,VIIRS,n,2.0NRT,288.89,4.4164146230235275,D,0.65,1,31.067499999999995,2026-05-10,329.88958398458635,0.5323826665157487,0.5275332100651341,38.52233059569517,35.64697853207326,12.265562844100511,1.0,5,130,1,0.6478321629516272
11.157481569622018,78.85578933431499,331.09,0.3687369324021031,0.5612500930948437,2026-05-02,0733,N,VIIRS,n,2.0NRT,285.74,1.1087480042480713,D,0.65,1,28.103499999999997,2026-05-19,339.8990058490272,0.6871130588409183,0.5265120512989409,37.20907327717829,33.077101480297124,13.300254216169366,1.0,5,139,1,0.7171544918680955
10.978967570376536,78.89437135915094,333.58,0.3425285823681625,0.5485605771672606,2026-05-02,0733,N,VIIRS,n,2.0NRT,285.67,0.9447821459495129,D,0.65,1,28.522,2026-05-12,330.8754179668207,0.5671270272299558,0.5334513936643003,37.73288390658233,36.52088949124366,13.42484644589731,1.0,5,132,1,0.6652425803527702
11.22987965504821,78.97446317796492,350.52,0.37177824328274467,0.543833976736286,2026-05-02,0733,N,VIIRS,n,2.0NRT,288.63,6.554118270759217,D,0.65,1,33.9205,2026-04-27,362.66141468243507,0.7908967154759408,0.8702738799093076,38.32575511562427,43.81567703913221,14.161182529910818,1.0,4,117,1,0.8669856859369656
11.21736149216326,78.81538250975824,330.93,0.3728357288486841,0.5858085582691632,2026-05-02,0733,N,VIIRS,n,2.0NRT,287.76,2.0222036581705054,D,0.65,1,28.5145,2026-05-21,337.3421467910788,0.6743001438151351,0.6067452850922158,38.77310541601837,33.78764026991884,12.853664786326519,1.0,5,141,1,0.7354586502444755
11.159729503101225,78.91365420448162,332.67,0.3554014166348957,0.5694128852835636,2026-05-02,0733,N,VIIRS,n,2.0NRT,287.8,2.5768130726550567,D,0.65,1,29.443,2026-04-28,326.73841493401625,0.730950713485776,0.6116979632413924,38.5777293390186,40.20027288783413,14.312241343752568,1.0,4,118,1,0.7624372100410168
11.258725950192808,78.83462813966665,333.68,0.34753006436618283,0.5976757896612108,2026-05-02,0733,N,VIIRS,n,2.0NRT,290.49,1.0622706628711398,D,0.65,1,28.612,2026-04-25,327.1151096231239,0.7040211503917109,0.5481562423711612,38.34864582500819,34.784639737003666,14.746082476163217,1.0,4,115,1,0.7312563903876182
11.39118906553997,78.89836288339467,330.57,0.36363025468602295,0.5680034870030382,2026-05-02,0733,N,VIIRS,n,2.0NRT,294.08,2.702086054357883,D,0.65,1,29.158,2026-05-19,324.98319345764696,0.7425480206281097,0.8433782685275415,38.22840044316745,38.85192039672431,13.801977921887367,1.0,5,139,1,0.8371600898409117
11.446835510365535,79.28299304777133,330.91,0.32706886689940645,0.5867633508281351,2026-05-02,0733,N,VIIRS,n,2.0NRT,289.11,2.4162988806233474,D,0.65,1,28.774,2026-04-27,336.3222020321246,0.6279789849312324,0.42259144816067773,37.11557093600402,40.63444636069619,14.845689735837134,1.0,4,117,1,0.6593679776672579
12.538517334794829,79.09390808059028,330.04,0.3255423389155824,0.5550482561228675,2026-05-02,0733,N,VIIRS,n,2.0NRT,288.64,3.3168916232123364,D,0.65,1,29.356000000000005,2026-04-15,339.31046341136255,0.38737207079243124,0.3132496178911849,35.87774404788702,44.84409225216049,14.097053228582318,1.0,4,105,1,0.5182923172239495
12.63483965018664,80.02666786752098,331.63,0.6065888924922563,0.5352714718291186,2026-05-02,0733,N,VIIRS,n,2.0NRT,288.49,6.316891290636309,D,0.65,1,31.199499999999997,2026-05-01,329.74407631427965,0.9170260980971644,0.7861548210472996,37.78640743230258,33.189497068746036,15.807693819357093,1.0,5,121,1,0.8985081904579139
12.833244522392466,79.03813460245252,342.69,0.3463503275952601,0.5271650599771508,2026-05-02,0733,N,VIIRS,n,2.0NRT,287.97,4.152476413741238,D,0.65,1,31.9585,2026-05-14,353.3012349828785,0.41341790777789483,0.3819271715660105,35.30361976270958,39.58950740817173,13.171436012156605,1.0,5,134,1,0.5506162099698558
12.704845106076888,79.00281401718306,344.22,0.3389794614147013,0.553050394057577,2026-05-02,0733,N,VIIRS,n,2.0NRT,288.76,6.987557223669712,D,0.65,1,33.853,2026-04-19,338.51762270637334,0.42401155238929833,0.45383107192088523,34.681833374742645,45.7364059617319,14.258684015109795,1.0,4,109,1,0.5769545201514498
12.733585175516469,79.78502988281838,340.84,0.5788467290853252,0.5460091687102434,2026-05-02,0733,N,VIIRS,n,2.0NRT,294.01,6.614729717472572,D,0.65,1,34.050999999999995,2026-04-30,350.4032311925138,1.0,0.9179916487789034,37.47778570944765,30.22156088480735,15.267984262786518,1.0,4,120,1,0.975397494633671
12.863059294446941,79.792334775389,331.91,0.6010722379007994,0.5525091883626542,2026-05-02,0733,N,VIIRS,n,2.0NRT,294.95,5.659202623696301,D,0.65,1,30.971500000000002,2026-04-17,343.7484748737089,1.0,0.8012261664926676,37.84054730192844,29.059000197812214,17.579590354553133,1.0,4,107,1,0.9403678499478003
12.904559767878023,79.94893013509176,330.82,0.5817081628325887,0.5367743207121065,2026-05-02,0733,N,VIIRS,n,2.0NRT,294.57,4.64516804889566,D,0.65,1,31.220499999999998,2026-05-10,339.52933403550264,1.0,0.687036239935632,38.42683272352608,26.427471487423148,17.32744630059189,1.0,5,130,1,0.9061108719806896
12.98464313026683,79.85802283494367,337.89,0.563606976624328,0.4959224778144611,2026-05-02,0733,N,VIIRS,n,2.0NRT,295.07,5.0247155854499965,D,0.65,1,31.546,2026-05-01,345.28548190191253,1.0,0.768424343489705,38.50922456632479,32.381054530479354,15.920755892940216,1.0,5,121,1,0.9305273030469114
12.95139778721402,79.93677428471396,337.14,0.5780306521714111,0.5133805217479501,2026-05-02,0733,N,VIIRS,n,2.0NRT,294.37,7.697964519041638,D,0.65,1,32.715999999999994,2026-04-25,347.34819905504855,1.0,0.8789729525705778,37.494296844749655,38.09630795863703,14.812110667532618,1.0,4,115,1,0.9636918857711734
12.919260974140466,79.94899598310973,331.98,0.5421114757636135,0.49653232056032026,2026-05-02,0733,N,VIIRS,n,2.0NRT,293.4,3.576900600376873,D,0.65,1,30.6595,2026-04-21,326.1401657054181,1.0,0.7857046247948171,37.7579095098858,33.491118218390376,14.434493742972649,1.0,4,111,1,0.9357113874384451
12.99943120238537,79.91754318262737,336.94,0.5728344018575322,0.5092919614290716,2026-05-02,0733,N,VIIRS,n,2.0NRT,297.29,7.302158112165378,D,0.65,1,33.0085,2026-05-05,334.2805078631407,0.9976532011591284,1.0,38.5728780438767,31.014675673889048,16.888030859583075,1.0,5,125,1,0.9989439405216078
12.864446586197401,80.11652912278971,339.44,0.5714300332691339,0.5291158926907091,2026-05-02,0733,N,VIIRS,n,2.0NRT,292.92,6.032117826459403,D,0.65,1,34.058499999999995,2026-05-09,335.19544562221046,0.8308190994688713,0.6635419163460003,37.4611936388064,35.33769007076556,16.221226947297627,1.0,5,129,1,0.8229311696647922
12.804957392707518,79.84393296546088,332.1,0.4541963113001399,0.40853032785246796,2026-05-02,2008,N,VIIRS,n,2.0NRT,277.64,6.137419010746141,N,0.65,0,31.307500000000005,2026-05-20,335.5112845105855,1.0,0.7810603923590207,38.87738321635221,35.2811230966643,15.839405650513843,1.0,5,140,1,0.9343181177077062
10.404039684101614,77.08369316469155,342.49,0.3673044609793083,0.6061495202823459,2026-05-03,0856,N,VIIRS,n,2.0NRT,279.53,3.7707076543877394,D,0.65,1,32.521,2026-04-30,350.95336892428077,0.24871257413637693,0.248108523938395,36.32251702893873,46.923739510352874,13.005199437623071,1.0,4,120,1,0.4363532155428881
